"Teks;label;train/test"
"InsyaaAllah ikhlas mel, asa udah di bahas digrup kan, Trs yg responnya gt;normal;train"
"Di kfc yg deket enhaii ada dy;normal;train"
"Udh teh kata bapa bsk kekantor cuman blm dbls lg jamber.. jd blm pasti jg;normal;train"
"Ternyata formatnya banyak berantakan dari odp ke google sheet. Saya sdg rapikan sambil buat soal. Besok subuh harap cek lagi ya.;normal;train"
"Usul: Anak sospol dan yg berminat turun deh. Pelajari ttg ini;normal;train"
"Yah saya dikostan temen dil. Hihi;normal;train"
"Waktu itu malas sep hihi. Dilihat jd lebih rapih aja 😆👍;normal;train"
"ok. minta yang data dummy diagnosa_pasien ya. punten. makasih;normal;train"
"Btw magicomnya yg sedang Gais, gaada yg gede;normal;train"
"Bisa kurang dari 15rb ga Pak, sebelumnya kita pernah acara sama bebek komar sekitar iti 13.5rb awal tahun 2015;normal;train"
"""Aku mah sering ditinggal jualan, jd mau marah juga ntar alesannya """"duit kan buat km juga"""", diem lgsg haha"";normal;train"
"Guys di bdg ada studi foto yg gini gaaak;normal;train"
"pesan dari nama1 : Assalamu'alaikum wr.wb. Pak, Indonesia Android Kejar bekerjasama dengan Depilkom mau mengadakan pelatihan Android level intermediate, masih ada slot 2 orang lagi, syaratnya sudah pernah membuat app android dan ngebuild menggunakan Android Studio, barang kali di kelas Bapak ada yang berminat. Nuhun.o ya pelatihannya mulai hari sabtu besok, 2 April, setiap sabtu selama 7 pertemuan, bertempat di lab praktikum kita.;normal;train"
"Taqoballahu Minna waminkum. #SelamatMenyambutKemenangan;normal;train"
"nama1 nmr kamu yg ini kan? ntr ayu sms kl udah dpn kosan yah;normal;train"
"Maaf bu jadi jam berapa ya kita ketemuan bu...atau bgmana baiknya;normal;train"
"Ada diruangan nya tadi;normal;train"
"Abis maghrib yaa;normal;train"
"Ini ini udh disini mau apa aku gorengin;normal;train"
"[Info] bagi teman2 yg mengumpulkan data asisten lab/matakuliah bukti berupa surat keterangannya sudah bisa diambil ke pak andri;normal;train"
"Ada nama1 . Tpi gatau msh berfungsi atau engga, udh lama ga dipake sih;normal;train"
"Kalau gamepro uasnya materi atau praktek Pak?;normal;train"
"Terlepas dr pelaku2 nya. Ambil dr sisi guru nya. Menarik bgt.;normal;train"
"Murah nuy 30seorang, drpd naik angkot bisa 15rebu, belum ngetem, macet, gt;normal;train"
"Iyaaaa ayyuuuukk biar kamu bisa reunian dg org sana fir;normal;train"
"wah mantap(ok) btw nge-cc perihal sponsor jg ya osnnya.. semoga yg terbaik utk kemakom;normal;train"
"gatau tadi bapa nya keburu jumatan , pokonya suruh ngumpul dlu gt katanya;normal;train"
"Lagian pasti ga boleh gera sma si kaka tp kalo dianterin aku ga enak;normal;train"
"Tapi masukin aja dulu, soalnya aku data pasien dari sana.;normal;train"
"krn pulsa/limit tidak mencukupi. Dptkan informasi seputar kartu Tri di *123# atau via aplikasi BIMATRI;normal;train"
"Minggunya pengen ke lembang git seharian ngubek bandung :(;normal;train"
"Kalo grup c1 aku jarang baca haha jd suka ketinggalan kabar berita;normal;train"
"Gais kyknya bapa ga akan bls sms aku. Mau gmn? Tp bapa bls sms teh tia blg dia ada dikantor dan tia jg blg kita kekantor hari ini.;normal;train"
"[Akademik] Untuk perhatian tuk jadwal kontrak kuliah buat ang 2012 itu bukan sebenarny, kuliah ikut jadwal kur yg baru ang 2013 ato keatas 2014,2015,2016.. sehingga jadwal yg ada adalah jadwal bayangan tuk tujuan kontrak kuliah..Hal diatas ga berlaku tuk mk yg memang berjalan di ang kalian spt skripsi dan sidang..demikian harap diperhatikan..;normal;train"
"wah repot kalo asumsinya gitu, kadang ada yg ganti kelompok. biasakan setiap dokumen itu ada nama, klau saya print lalu saya periksanya offline bingung kan mau dimasukkan ke mana kalau gak ada nama satupun.;normal;train"
"Pak mau pesen nasi goreng spesial 2 bungkus ke Graha desilla kmr 14.;normal;train"
"Ada yg tau ruangan pak daya yg di fpmipa b?;normal;train"
"Saya sedang nunggu beliau pak,beliau sdg ngobrol dgn client;normal;train"
"kalo aku sih pertabel nama1, mnyesuaikan kebutuhan :);normal;train"
"saya beri opsi untuk nabung nilai, jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb.;normal;train"
"Alhamdullilah sudah beres semua :) Bagi yang mau keluar dari group dipersilahkan, tapi silahkan juga kalau ada yg mau memanfaatkan group ini untuk diskusi dengan topik terkait untuk skripsi/gemastik/kerjaan.;normal;train"
"Okeee kalau telor butuhnya segimana?;normal;train"
"habis ini, pake groupwhere. biar ga berceceran filenya.;normal;train"
"Yaudah gausah babakaran atuh, yg pake kompor aja. Lagian ribet kan nyalain arengnya;normal;train"
"Nanti sync aja di github dekstop nya.;normal;train"
"Oh oke de. kalau selanjutnya isi deposit transfer kmn?;normal;train"
"sekalian liburannya ke malaysia juga wkwk;normal;train"
"Scroll up down olshop nama1;normal;train"
"wisudaan kan hari jumat;normal;train"
"Gaada buat yg bukan temen mah;normal;train"
"Assalamualaikum Pak. Ini dg nama1 ilkom 2012. Maaf Pak td saya ninggalin proposal di meja Bapak di atas printer. Terima kasih Pak.;normal;train"
"Ada yg tdk bisa jam tertentu? Kemungkinan pagi jam 8, tapi nanti diumumkan.;normal;train"
"Urang mah kayanya dah jumatan, tapi jam 2an. Mau ke pa lala dulu bentar.;normal;train"
"ya masuk aja, belum ada tugas/quiz kok. cuma perlu ngejar dikit. Materinya sekarang sudah sampai location aware app. pertemuan berikutnya masuk ke sensor.;normal;train"
"Kalau mau bikin model/controller mending per apa y?;normal;train"
"Aku ga ke upi sepertinya;normal;train"
"beu atuh sekarang, sambil nunggu yg pulang ppl;normal;train"
"Aku di pt. DI;normal;train"
"Maaf, Keyword yang anda masukkan ke 234 salah. Info lanjut hub call center : 200;normal;train"
"Subuh jg abis maghrib itu teh ahaha;normal;train"
"nama1 dmna ? boleh mnta tolong ss dong bisns proses nya,,,,,;normal;train"
"Makasih semuanyaaa mohon doanya yaaa;normal;train"
"Bimbingan lg nanti nama1 da;normal;train"
"selisihnya brp? sesuai janji saya sbelumhya, bagi yg nilainya diperbatasan saya akan cek kehadiran. Tapi kalau jauh ya gak bisa :) nanti gak ada habisnya turun terus.;normal;train"
"Aku senin udah ke tempat kerja. Minggu2 depan aku gaktau bisa/ngga :(;normal;train"
"Mah melan lagi di kosan dila. Habis kerja kelompok tapi kepegat hujan :(;normal;train"
"Kalau 13.5 itu untuk ayam kremes dan cabai ijo teh...kalau untuk bakar dan rica rica kita kasih 15rb deh ...sudah pakai box dan air gelas;normal;train"
"Paspor di perpanjang bayar nya brp nuy?;normal;train"
"Setting telah dikirimkan ke ponsel Anda. Ikuti petunjuk yang diberikan untuk menyelesaikan setting internet dan kirim fot/MMS;normal;train"
"2016/08/21 12:27:32 PIN baru TCash anda adalah 605598. Silahkan menggunakan PIN baru anda untuk menikmati layanan TCash Telkomsel;normal;train"
"Atau gaperlu ke kampus nama1 , tolong kirimin kuncinya aja make jne cenah ip;normal;train"
"Registrasi gagal. Harap masukan tanggal yang benar (01 - 31), dengan format DDMMYYYY;normal;train"
"Tp belum pasti ya. Kalau ada temen mah mau. Soalnya ga ada halangan untuk hdr kyknya hihi;normal;train"
"Jadinya aku ambil bulanan sampe desember. Tapi sekamar berdua sama sodara aku;normal;train"
"Aduh aku ge ini pusing yg mau lamaran siapa yg nyari2 kebutuhan siapa;normal;train"
"Struktur Data, PLA, Skripsi, dan Sidang;normal;train"
"Aku ada spagetti, tp usah kaldaluarsa belum yah;normal;train"
"Semau-maunya kita ama orang, gak bakal jadi kalau gak jodoh. Segeleh-gelehnya pasti bakal nikah kalopun jodoh;normal;train"
"Airnya asa kurang lancar, besok ku tanya papa yah,;normal;train"
"Dimulai dari angka 0;normal;train"
"numpang promo yah, siapa tau ada yang berminat 😊 bisa liat di instagram nya;normal;train"
"Segan baa lo ko wqwq hai di, gila kurus banget skrg diii;normal;train"
"Yg dian ge waktu itu yudisium akhirnya sore2, ga dibarengin sama nondik sampe jam 6kurang keluar yudisium teh;normal;train"
"Masih yang dekat sungai dulu kok diil 😁;normal;train"
"assalamualaikum pak, mohon maaf saya mau tanya pak, apakah remedial dwm harus hadir di tempat pak? apa bisa online? mohon maaf sebelumnya;normal;train"
"ouhhh gitu yaudah ntar besok aku chat lagi kalo aku mo ngampus;normal;train"
"Silahkan klo pd mau besok gpp, saya nyusul aja paling laporan ke bapaknya. Udh ngehubungin bapak jg.;normal;train"
"""Selamatkan diri kalian guys, karna """"nikah bareng"""" hanyalah kebaperan sesaat #NaonAriDyah"";normal;train"
"Saat2 terbaik mencari pasangan tuh pas kuliah bukan sih? Apa enak ditempat kerja?;normal;train"
"Besok kekantor saya tunggu jam 9 ya..;normal;train"
"Setting ponsel akan segera dikirimkan. Masukkan PIN: 1111 jika diminta. Terimakasih;normal;train"
"Iya kar lg dikosan nih. Numpang ap?;normal;train"
"Makanya sebelum tibatiba layarnya hitam gt diapain? Jatoh?;normal;train"
"route nya matiin aja, jadi nanti kalau mau akses ke project masing-masing ditembak aja.;normal;train"
"kamu sibuk ngapain aja disana ?;normal;train"
"aku push yang updatenya, itu udah di template sama adminLTE.;normal;train"
"dikirim nya disatuin ?;normal;train"
"bulan depan ada daging sapi, mau dibakar dmna ? d pantai atau d rumah nama1 ?;normal;train"
"Padahal mau kesana tapi kyknya nama1 belum balik;normal;train"
"Tiga kali juga dil, april, juli, sama okt;normal;train"
"Kamu yah yang ngajakin mereka.;normal;train"
"gak. saya sih percaya aja, dosa tanggung sendiri hehe. Nilai mobprog sudah selesai, silahkan dicek.;normal;train"
"untuk dwm soal klasifikasi, algoritma yang menjadi dasar adalah random forest dengan akurasi model kira2 0.8. Setelah menggunakan data test (data yg saya berikan kemarin di UAS untuk diprediksi), akurasi yg didapat adalah 0.75. Jika mhs mendapat akurasi 0.75 dia akan mendapat nilai maksimal (20point). Akurasi tertinggi 0.77 diperoleh oleh nama1;normal;train"
"Ada internet min alamatnya dmn?;normal;train"
"Kalo ada daun pepaya mah bungkus daunnya pake pepaya put;normal;test"
"persiapkan dengan dokumen draftnya diambil di ruang saya, slide presentasi tuk pengujian..;normal;test"
"ok,, kabarin yah, no m3 aku ke blokir, ga ada paket data, smsin aja ke asmul ya, ini kbtulan lagi free wife;normal;test"
"Sep aku udh pull tp kenapa direpository git ga msk ke aku ya;normal;test"
"aamiin, makasih semuanya moga cepat lulus juga;normal;test"
"Jajaran kantin 79 kesana deket2 pengkolan pokoknya kang, ada tulisanya da;normal;test"
"Duh gusti disini ujan gede, semoga di riung gak bocor yah gais;normal;test"
"oke gais tp dsni udh redaan hujannya. dtggu ya;normal;test"
"ooh iya klo controler, ku kira td modelnya.;normal;test"
"Assalamu'alaikum wr wb. Berikut daftar penguji PLA tahap 4;normal;test"
"ya nggk jd masalh, toh model bisa diload dicontroler mana aja kan?;normal;test"
"Gampang da cuma tampilan doang.;normal;test"
"nama1 .. Saya masih di perjalanan.. Besok aja habis jumatan ketemu di kanto.. Web service nya juga sudah bisa di akses;normal;test"
"Food Teh maksudnya bukan beras kan kang?;normal;test"
"Udah lama ga bimbingan 😂;normal;test"
".sambl nunggu itu.. Gimana kalo ngerjain form formnya aja dulu;normal;test"
"Saya blm dpt ttd nama1. Paling kalian duluan aja, saya nyusul sendiri nanti.;normal;test"
"Eh gatau, td Bagus yang nanyain;normal;test"
"Nanti aku push aja ya kuota modem lg hbs;normal;test"
"nama1 bisa pakai flash buat animasi ga?? Atau pakai movie maker??;normal;test"
"Kalo masih mau ke kep. Seribu mending ikut yang ini nih, tinggal duduk manis dari unpad du;normal;test"
"Hbd nama1 , cepet sidang cepet wisuda yaaa aamiiiin;normal;test"
"sok saya bebas gmna kalian, bsok hayu , jumat oke;normal;test"
"Saya ijin undur diri, kalau ada kepentingan mangga di japri saja. Terima kasih (middle eastern woman);normal;test"
"Oh oke Pak nanti saya lgsg kesana untuk kepastikan buka jam berapa? Ke bebek komar yg dekat dt bisa?;normal;test"
"Tapi daging kurban mentahnya udah ga ada :3;normal;test"
"Sundae min sirup kiwi pake cochochips :*;normal;test"
"Rasa mau sidang bulan depaaan mel. Jahaaat pisaaan;normal;test"
"Gara gara batman. Pdhl udh diulang;normal;test"
"Jadi nanti barang yg dipilih nyesuain budget aja diantara 7 pilihan diatas~;normal;test"
"Selain dicetak, rundown jg dkrm ke email di nama1 nuhun. Dtgu d prodi sampai 4.30. Dipercepat 30 menit.;normal;test"
"Aku ga enak euy bilang ke adiknya, adiknya pengen ke pvj nama1 :(;normal;test"
"Plg yth, paket 10 MB 1 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket.Aktifkan kembali paket Flash Anda di *363#;normal;test"
"itu yang tugas pentaho langsung presentasi di pentaho nya ?;normal;test"
"nama1 itu msh pake db aku yg lama itu msh anomali bisa nyesuain ga;normal;test"
"atulah aku teh udh ngidam sate maranggi dr bulan puasa 󾌹 naha ka subang teu ngajakan ih;normal;test"
"Ga ada birthday nya ? Wkwk;normal;test"
"Yaudah sekarang mah eta harddisk di laptop maneh keluarin terus dijadiin harddisk external aja.. cari temen yang punya case nya.. entar datanya copy-in, paling maneh ngerjain di luar dulu aja ga di laptop itu;normal;test"
"Ada yg nikah muda, ada yg gagal nikah, ada yg pacaran lama eh putus tapi alesannya karna terlalu sayang jd gak mau nyakitin (pret), ada yg jagain jodoh org, ada yg ah banyak lah wkwk;normal;test"
"Saya menyimpulkan, kita debat diantara karena kita yg cupu ilmu nya, atau kemungkinan pertanggungjawaban pasca penelitian yg moal kepegang. Atau rasa sayang ortu di kampus yg pengen kita lulus cepat;normal;test"
"Ini hujan semalaman ruang tengah sama kamar kayanya gabisa di nyalain (:() harus nunggu kering baru bisa nyala, smg ujannya berenti 🙏;normal;test"
"Semangat!! Aku jg nanti bunganya aku titipin ya. Eh mau bunga atau makanan wid?;normal;test"
"Boleh bu, kalau ada yang bakal pindah bulan itu. Kalau tidak keberatan bisa kabarin Bu. Terima kasih.;normal;test"
"Cukup alquran sbgai pedoman bagi org2 yg beriman.;normal;test"
"nya sore we atuh gi, kalo mau pagi / siang weekend nya;normal;test"
"Kang nama1 tuh baru menang 2 Milyar hahaha.. Kemakom berprestasi;normal;test"
"Terimakasih, saat ini Anda masih terdaftar sebagai pelanggan TCash.;normal;test"
"Oo kalau kamu misalnya lanjut brp dit?;normal;test"
"Aku bawa daging yg dah direbus gapapa? Yg mentah tinggal tulang2an wkwk;normal;test"
"nama1 ntr aku ke kosan kamu yaaaaa;normal;test"
"Maaf, pulsa Anda tidak cukup untuk melakukan pembelian paket Flash yang dipilih. Silahkan isi ulang pulsa Anda.;normal;test"
"Edan edan nama1 semoga menjadi keluarga samawa;normal;test"
"Ada belakang warkop deket indomaret gerum 500/bulan;normal;test"
"Nomor OTP anda adalah [8874] -Telkomsel-;normal;test"
"Temen * yg lain bisa juga ya di undang ke grup ini;normal;test"
"nama1, minta controller dan view nya aja.;normal;test"
"Yang sinonim bukan?;normal;test"
"Ayo nama1 semangat skripsian yaaah biar cpt lulus, kerja, dan cpt nikah wkwkwk;normal;test"
"Aku jg waktu itu foto tgl 17 juli, katanya selesai 29 agustus :(;normal;test"
"Selain itu saya punya ide untuk menggabungkan beberapa device HP sebagai sumber sensor, misal untuk deteksi longsor atau gempa ini terkait trend sekarang: iOT (internet of thing), silahkan bagi yg tertarik :);normal;test"
"Kalau pertable emg lbh rapih laporan sih mad cuman bingung kalau pertable kdgkan ada yg dipake didr bbrp table gmn tuh mad?;normal;test"
"Kalo pacaran jg harus cowonya yg lebih sayang guys, biar ga ngebatin;normal;test"
"E& (gila) ada namakuuu. Kapan aku luluuus;normal;test"
"Assalamualaikum. Ada yg tau kalo file buat penilaian ada di mana? Apa ada di fb?;normal;test"
"Dilantai 2 ya tepat diruang skripsi;normal;test"
"Pak saya pake yang 6.0 malah bingung pak;normal;test"
"Pesanan #342877938 - mohon transfer Rp.59,755 ke BNI Account #### sebelum 24 Jun, 2016. Mohon periksa email anda untuk info lebih lanjut.;normal;test"
"Selamat sore Pak, besok kami bisa ke kantor jam brp Pak?;normal;test"
"Hub kita lg kalo udah dkt wktnya.;normal;test"
"Soalnya ini fitutnya lebih lengkap.;normal;test"
"Ada teh dikpad, ini kontaknya ####;normal;test"
"itu masih pake data dummy, ntar gampang itu mh.;normal;test"
"Aku dy wkwk makanya kurang direstui jg krna kejauhan;normal;test"
"nama1 mau pergi ga? Kalo engga aku mau ke kosan;normal;test"
"Ada nya instagram;normal;test"
"Jadinya mau apa sok, sebagian dari uang kas? Kira2 berapa?;normal;test"
"Yg butuh kosan perbulan bisa langsung ditempatin. Lokasi di gang samping gokana setiabudi, khusus cewe jam bebas, bersih, fasilitas kasur sama lemari kunci pegang masing2. Harga 725/bulan. Bisa hub #### id line: titaniadbl;normal;test"
"Gatau nuy, suruh tunggu aja cenah belom diinvite2 sama apapa aku mah;normal;test"
"Gais kalau ada chat2 sebelumnya tolong dibaca dan dipahami biar ga ulg2 😂😂;normal;test"
"Wooh ada yg mau nikah lagi, udah lulus langsung diiket;normal;test"
"Ceritanya biasa aja. Tp tetep bikin nangis;normal;test"
"Aku besok dtg agak telat jam 8 boleh ngga? Kan jam 10 ya mulainya?;normal;test"
"Ko gtu ya parah bgt masa jam kerja ngeroko. Biar dapet inspirasi meren ya;normal;test"
"Oke kalau untuk dp harus berapa%?;normal;test"
"Biasanya mah stasiun teh sebelum lewatin rel nama1;normal;test"
"No bri atas nama kamu mana;normal;test"
"Kumpul dulu aja di lab basdat biar bareng2;normal;test"
"Pusatnya disitu dy di bandung pasir koja, cmn bangunan lg dibangun, jd td aku di interview di toko nya, toko bangunan;normal;test"
"Hehe sudah sep ku jebol pake solder tp jd jelek 😂😂;normal;test"
"Bagi yg tertarik lanjut ke gemastik 2016 ini tempat diskusinya : http://line.me/R/ti/g/xxxxx;normal;test"
"Sama ingetin ya, ini kan web nya mau di publish, kita kan ikut develop tuh, nah di web nya ada nama kita atau jurusan ga?;normal;test"
"Guys numpang promosi bisi ada yg butuh.. Dijual MacBook Air Layar 11inch Ram 4gb Ssd 128gb Garansi sisa 5 bulan Dijual karena jarang di pake.. Harga PM;normal;test"
"Pak, MK yang nama1 kontrak Data Mining dgn kode IK566 bukan dwm, seperti yg bapak sampaikan dulu agar mengingatkan bapak ketika penginputan nilai, terimakasih.;normal;test"
"nama1 saya ke kosan yah, mau nanya2 jg soal laporan.. boleh ga?;normal;test"
"Hai akang-teteh, bagi kalian yang belum tau, merekalah calon Pemimpin KEMAKOM periode 2016-2017! yuk kita simak visi-misi mereka :);normal;test"
"Selamat utk teman2 yg wisuda, semoga berkah ilmunya dan dilancarkan urusan kedepannya.. sukses terus buat kt semua :);normal;test"
"Kalo daftar doang tapi belum tentu jadi prasidang boleh ga?;normal;test"
"pada ngampus jamber gais?;normal;test"
"Data_pasien itu no_medrec sdgkn daftar ulang itu pake no_register karna field yg akan diisi saat daftar ulang beda maka tablenya beda;normal;test"
"Oh udah yah haha aku bingung jd gimana udh ketinggalan banyak chat;normal;test"
"Nikah juga proses put, kadang diatas, kadang dibawah, gak selalu enak enak wkwkwkwk;normal;test"
"Dari pt gagas, pt ixindo, pt bima data pratama, sma sukarnohatta, sma purwakarta, smk pgi, sma swamedia kang;normal;test"
"Tadi udah bertemu beliau pa. Kata beliau, pengujiannya bisanga besok pa.;normal;test"
"Jangan gitu kang.. Aku tersinggung.;normal;test"
"Yang ada waktu luang besok pada futsal ya jam 4 di sampoerna, s Jangan ngaret;normal;test"
"Ada yang 400 rb yang kamar mandinya sama2 kalau yang ada kamar mandi di dalam kalau yang kecil 600 dan yang agak besar 700 rb;normal;test"
"udah di benerin, kamu jangan sync dulu. backup filenya baru sync terus push dengan file kamu.;normal;test"
"Assalamualaikum Bu. Saya nama1 mhsi ilkom 2012 baru dpt pembimbing skripsi. Mohon maaf bu, kalau minggu ini ada di kampus hari ap aj Bu? Terima kasih.;normal;test"
"tes toefl di balai bisa weekend ga?;normal;test"
"Oke deh aku jg emang pengen ngumpul sih kapan lg :(;normal;test"
"Assalamu'alaikum, nama1 mau minta bantuan.;normal;test"
"nama1 helmkuuuu.:'(;normal;test"
"Salam jepret karet gelang. Hihip;normal;test"
